"account","n_res","n_oth","yrs_res_all","yrs_oth_all","yrs_res_min","yrs_oth_min","yrs_res_max","yrs_oth_max"
"0261100040010",1,0,"2010",NA,2010,NA,2010,NA
"0261100040013",1,0,"2010",NA,2010,NA,2010,NA
"0261100040014",1,0,"2010",NA,2010,NA,2010,NA
"0261110000111",1,0,"2010",NA,2010,NA,2010,NA
"0261140000086",1,0,"2011",NA,2011,NA,2011,NA
"0261160000173",0,1,NA,"2011",NA,2011,NA,2011
"0261180000197",1,0,"2011",NA,2011,NA,2011,NA
"0261180000206",0,1,NA,"2010",NA,2010,NA,2010
"0261230010019",1,0,"2009",NA,2009,NA,2009,NA
"0261230010020",1,0,"2011",NA,2011,NA,2011,NA
"0261250000169",1,0,"2009",NA,2009,NA,2009,NA
"0261290000012",1,0,"2008",NA,2008,NA,2008,NA
"0261300000014",1,0,"2008",NA,2008,NA,2008,NA
"0261320000010",1,0,"2008",NA,2008,NA,2008,NA
"0261330000003",2,0,"2010",NA,2010,NA,2010,NA
"0261380000016",1,0,"2007",NA,2007,NA,2007,NA
"0261430000006",1,0,"2015",NA,2015,NA,2015,NA
"0261450000001",1,0,"2011",NA,2011,NA,2011,NA
"0261510000011",0,1,NA,"2009",NA,2009,NA,2009
"0261510000012",1,0,"2013",NA,2013,NA,2013,NA
"0261520000032",0,1,NA,"2015",NA,2015,NA,2015
"0261560000008",0,1,NA,"2010",NA,2010,NA,2010
"0261690000011",0,2,NA,"2009",NA,2009,NA,2009
"0261770000010",1,0,"2008",NA,2008,NA,2008,NA
"0261780000007",1,0,"2011",NA,2011,NA,2011,NA
"0261850000006",1,0,"2011",NA,2011,NA,2011,NA
"0261850000010",1,0,"2011",NA,2011,NA,2011,NA
"0261910000003",1,0,"2010",NA,2010,NA,2010,NA
"0262020000009",1,0,"2014",NA,2014,NA,2014,NA
"0262030000009",1,0,"2016",NA,2016,NA,2016,NA
"0262060000013",0,1,NA,"2010",NA,2010,NA,2010
"0262060010001",0,3,NA,"2013",NA,2013,NA,2013
"0262150000001",2,0,"2011",NA,2011,NA,2011,NA
"0262160000005",1,0,"2011",NA,2011,NA,2011,NA
"0262200000002",1,0,"2011",NA,2011,NA,2011,NA
"0262240000007",1,0,"2011",NA,2011,NA,2011,NA
"0262340000011",1,0,"2011",NA,2011,NA,2011,NA
"0270060080013",1,0,"2011",NA,2011,NA,2011,NA
"0270070090004",1,0,"2006",NA,2006,NA,2006,NA
"0270070100010",1,0,"2015",NA,2015,NA,2015,NA
"0270070100014",1,0,"2014",NA,2014,NA,2014,NA
"0270090150022",1,0,"2011",NA,2011,NA,2011,NA
"0270110180002",0,1,NA,"2012",NA,2012,NA,2012
"0270190000011",2,0,"2009, 2015",NA,2009,NA,2015,NA
"0270190000013",2,0,"2009, 2015",NA,2009,NA,2015,NA
"0270200020004",1,0,"2015",NA,2015,NA,2015,NA
"0270290000003",1,0,"2008",NA,2008,NA,2008,NA
"0270380000008",1,0,"2014",NA,2014,NA,2014,NA
"0270420000003",1,0,"2006",NA,2006,NA,2006,NA
"0270480000066",1,0,"2015",NA,2015,NA,2015,NA
"0270480000112",1,0,"2013",NA,2013,NA,2013,NA
"0270530030005",1,0,"2012",NA,2012,NA,2012,NA
"0270560120001",1,0,"2011",NA,2011,NA,2011,NA
"0270560130001",1,0,"2014",NA,2014,NA,2014,NA
"0270890000002",1,0,"2014",NA,2014,NA,2014,NA
"0270910000004",1,0,"2005",NA,2005,NA,2005,NA
"0271100000001",0,1,NA,"2011",NA,2011,NA,2011
"0271400000007",1,0,"2006",NA,2006,NA,2006,NA
"0271400000008",1,0,"2006",NA,2006,NA,2006,NA
"0271650000005",1,0,"2015",NA,2015,NA,2015,NA
"0271680000008",1,0,"2007",NA,2007,NA,2007,NA
"0271690000003",1,0,"2013",NA,2013,NA,2013,NA
"0271710000007",2,2,"2009","2009",2009,2009,2009,2009
"0271780000001",0,1,NA,"2010",NA,2010,NA,2010
"0271780000004",1,0,"2014",NA,2014,NA,2014,NA
"0271780000021",1,1,"2010","2010",2010,2010,2010,2010
"0271800000007",1,0,"2008",NA,2008,NA,2008,NA
"0271830000003",1,0,"2012",NA,2012,NA,2012,NA
"0271830000008",1,0,"2007",NA,2007,NA,2007,NA
"0271850000001",2,0,"2013, 2014",NA,2013,NA,2014,NA
"0271890000002",1,0,"2016",NA,2016,NA,2016,NA
"0271890000005",0,2,NA,"2014",NA,2014,NA,2014
"0271920000001",1,0,"2010",NA,2010,NA,2010,NA
"0271920000003",1,0,"2010",NA,2010,NA,2010,NA
"0271920000004",1,0,"2009",NA,2009,NA,2009,NA
"0271920000005",1,0,"2009",NA,2009,NA,2009,NA
"0271920000006",2,0,"2009, 2010",NA,2009,NA,2010,NA
"0271920000010",0,1,NA,"2013",NA,2013,NA,2013
"0271920000014",1,0,"2009",NA,2009,NA,2009,NA
"0271930000014",1,0,"2006",NA,2006,NA,2006,NA
"0271940000001",0,1,NA,"2008",NA,2008,NA,2008
"0271970000001",1,0,"2009",NA,2009,NA,2009,NA
"0271970000002",1,0,"2010",NA,2010,NA,2010,NA
"0271970000004",1,0,"2010",NA,2010,NA,2010,NA
"0271970000005",1,0,"2010",NA,2010,NA,2010,NA
"0271970000006",1,0,"2010",NA,2010,NA,2010,NA
"0271970000011",1,0,"2010",NA,2010,NA,2010,NA
"0271980000001",2,0,"2009, 2010",NA,2009,NA,2010,NA
"0271980000003",3,0,"2006, 2009, 2010",NA,2006,NA,2010,NA
"0271980000006",1,0,"2009",NA,2009,NA,2009,NA
"0272010000006",1,0,"2011",NA,2011,NA,2011,NA
"0280030090009",1,0,"2015",NA,2015,NA,2015,NA
"0280050140006",0,1,NA,"2009",NA,2009,NA,2009
"0280090000003",1,0,"2015",NA,2015,NA,2015,NA
"0280110000009",1,0,"2010",NA,2010,NA,2010,NA
"0280120000001",1,0,"2010",NA,2010,NA,2010,NA
"0280120000005",0,2,NA,"2009, 2010",NA,2009,NA,2010
"0280120000006",0,1,NA,"2010",NA,2010,NA,2010
"0280130000006",0,1,NA,"2010",NA,2010,NA,2010
"0280140000010",1,0,"2011",NA,2011,NA,2011,NA
"0280170000008",1,0,"2015",NA,2015,NA,2015,NA
"0280190000005",1,0,"2011",NA,2011,NA,2011,NA
"0280190000006",1,0,"2009",NA,2009,NA,2009,NA
"0280200000006",1,0,"2006",NA,2006,NA,2006,NA
"0280240000005",1,0,"2015",NA,2015,NA,2015,NA
"0280300000015",0,1,NA,"2005",NA,2005,NA,2005
"0280450000016",1,0,"2007",NA,2007,NA,2007,NA
"0280450000018",1,0,"2014",NA,2014,NA,2014,NA
"0280460000008",0,1,NA,"2010",NA,2010,NA,2010
"0280470000009",1,0,"2008",NA,2008,NA,2008,NA
"0280500000038",1,0,"2014",NA,2014,NA,2014,NA
"0280510000023",1,0,"2009",NA,2009,NA,2009,NA
"0280520000010",1,0,"2010",NA,2010,NA,2010,NA
"0280560000005",1,0,"2005",NA,2005,NA,2005,NA
"0280560000007",1,0,"2005",NA,2005,NA,2005,NA
"0280570000004",1,0,"2014",NA,2014,NA,2014,NA
"0280570000008",1,0,"2014",NA,2014,NA,2014,NA
"0280620030006",1,0,"2009",NA,2009,NA,2009,NA
"0280620050010",0,1,NA,"2009",NA,2009,NA,2009
"0280620080003",1,0,"2013",NA,2013,NA,2013,NA
"0280620090001",1,0,"2008",NA,2008,NA,2008,NA
"0280640040020",0,1,NA,"2010",NA,2010,NA,2010
"0280660180011",1,0,"2015",NA,2015,NA,2015,NA
"0280770000004",0,1,NA,"2011",NA,2011,NA,2011
"0280820000018",1,0,"2006",NA,2006,NA,2006,NA
"0280850000015",0,1,NA,"2009",NA,2009,NA,2009
"0280880000001",0,1,NA,"2010",NA,2010,NA,2010
"0281880020069",1,0,"2006",NA,2006,NA,2006,NA
"0282100020003",1,0,"2006",NA,2006,NA,2006,NA
"0282100020004",1,0,"2006",NA,2006,NA,2006,NA
"0282190000023",1,0,"2005",NA,2005,NA,2005,NA
"0282440000006",1,0,"2007",NA,2007,NA,2007,NA
"0282450010020",1,0,"2014",NA,2014,NA,2014,NA
"0282500010015",1,0,"2015",NA,2015,NA,2015,NA
"0282610020003",1,0,"2009",NA,2009,NA,2009,NA
"0282690000007",1,0,"2012",NA,2012,NA,2012,NA
"0282730000007",1,0,"2012",NA,2012,NA,2012,NA
"0282810050001",1,0,"2015",NA,2015,NA,2015,NA
"0282820000004",1,0,"2013",NA,2013,NA,2013,NA
"0282860000017",1,0,"2011",NA,2011,NA,2011,NA
"0282860000018",1,0,"2011",NA,2011,NA,2011,NA
"0282870000005",1,0,"2007",NA,2007,NA,2007,NA
"0282870000007",1,0,"2008",NA,2008,NA,2008,NA
"0282870000008",1,0,"2008",NA,2008,NA,2008,NA
"0282890160001",2,0,"2013",NA,2013,NA,2013,NA
"0282900000002",1,0,"2016",NA,2016,NA,2016,NA
"0282900000016",1,0,"2010",NA,2010,NA,2010,NA
"0282910000016",1,0,"2011",NA,2011,NA,2011,NA
"0282950000010",0,1,NA,"2010",NA,2010,NA,2010
"0282950000014",1,0,"2013",NA,2013,NA,2013,NA
"0282950000015",0,1,NA,"2014",NA,2014,NA,2014
"0282950000016",0,1,NA,"2014",NA,2014,NA,2014
"0282950000017",1,0,"2008",NA,2008,NA,2008,NA
"0282980010005",1,0,"2015",NA,2015,NA,2015,NA
"0283010000015",0,1,NA,"2008",NA,2008,NA,2008
"0283030000006",1,0,"2009",NA,2009,NA,2009,NA
"0283090000008",1,0,"2010",NA,2010,NA,2010,NA
"0283100000015",4,0,"2007, 2010",NA,2007,NA,2010,NA
"0283100000019",1,0,"2009",NA,2009,NA,2009,NA
"0283110420014",1,0,"2007",NA,2007,NA,2007,NA
"0283120000009",0,1,NA,"2013",NA,2013,NA,2013
"0283140460003",0,1,NA,"2016",NA,2016,NA,2016
"0283160000003",1,0,"2009",NA,2009,NA,2009,NA
"0283240000021",2,0,"2009, 2010",NA,2009,NA,2010,NA
"0283250030001",1,0,"2009",NA,2009,NA,2009,NA
"0283250030010",1,0,"2014",NA,2014,NA,2014,NA
"0283250050010",1,0,"2007",NA,2007,NA,2007,NA
"0283260070001",1,0,"2010",NA,2010,NA,2010,NA
"0283260090007",1,0,"2010",NA,2010,NA,2010,NA
"0283270100010",0,1,NA,"2008",NA,2008,NA,2008
"0283290000023",1,0,"2014",NA,2014,NA,2014,NA
"0283320000002",1,0,"2009",NA,2009,NA,2009,NA
"0283320000026",1,0,"2016",NA,2016,NA,2016,NA
"0283340000007",1,0,"2008",NA,2008,NA,2008,NA
"0283360000015",1,0,"2015",NA,2015,NA,2015,NA
"0283360000022",1,0,"2011",NA,2011,NA,2011,NA
"0283370000018",1,0,"2015",NA,2015,NA,2015,NA
"0283380000007",2,0,"2013",NA,2013,NA,2013,NA
"0283380000029",1,0,"2014",NA,2014,NA,2014,NA
"0283390000018",1,0,"2015",NA,2015,NA,2015,NA
"0283410000001",1,0,"2012",NA,2012,NA,2012,NA
"0283410000007",1,0,"2011",NA,2011,NA,2011,NA
"0283440000008",1,0,"2005",NA,2005,NA,2005,NA
"0283480710009",1,0,"2011",NA,2011,NA,2011,NA
"0283480710010",1,0,"2016",NA,2016,NA,2016,NA
"0283510020007",1,0,"2006",NA,2006,NA,2006,NA
"0283510020013",1,0,"2013",NA,2013,NA,2013,NA
"0283530000022",1,0,"2012",NA,2012,NA,2012,NA
"0283530000024",1,0,"2014",NA,2014,NA,2014,NA
"0291060000019",3,0,"2010",NA,2010,NA,2010,NA
"0291090000010",1,0,"2010",NA,2010,NA,2010,NA
"0291100000021",1,0,"2009",NA,2009,NA,2009,NA
"0291110000001",1,0,"2014",NA,2014,NA,2014,NA
"0291110000021",1,0,"2014",NA,2014,NA,2014,NA
"0291120000016",1,0,"2010",NA,2010,NA,2010,NA
"0291630000011",1,0,"2016",NA,2016,NA,2016,NA
"0291660000006",1,0,"2013",NA,2013,NA,2013,NA
"0291670000012",1,0,"2009",NA,2009,NA,2009,NA
"0291680000002",1,0,"2015",NA,2015,NA,2015,NA
"0291680000006",1,0,"2013",NA,2013,NA,2013,NA
"0291690000005",1,0,"2013",NA,2013,NA,2013,NA
"0291690000006",1,0,"2014",NA,2014,NA,2014,NA
"0291700000013",1,0,"2009",NA,2009,NA,2009,NA
"0291700000014",1,0,"2013",NA,2013,NA,2013,NA
"0291710000002",1,0,"2007",NA,2007,NA,2007,NA
"0291720020012",1,0,"2013",NA,2013,NA,2013,NA
"0291720020014",1,0,"2007",NA,2007,NA,2007,NA
"0291720040001",1,0,"2010",NA,2010,NA,2010,NA
"0291720040007",1,0,"2009",NA,2009,NA,2009,NA
"0291720080003",1,0,"2015",NA,2015,NA,2015,NA
"0291730000014",0,1,NA,"2008",NA,2008,NA,2008
"0291730000068",1,0,"2015",NA,2015,NA,2015,NA
"0291770110001",0,1,NA,"2013",NA,2013,NA,2013
"0291820360002",0,1,NA,"2011",NA,2011,NA,2011
"0292070000001",0,1,NA,"2011",NA,2011,NA,2011
"0292140050005",0,1,NA,"2009",NA,2009,NA,2009
"0292140060010",1,0,"2009",NA,2009,NA,2009,NA
"0292140060013",0,2,NA,"2008",NA,2008,NA,2008
"0292150070016",1,0,"2011",NA,2011,NA,2011,NA
"0292150080017",0,1,NA,"2011",NA,2011,NA,2011
"0292230230015",1,0,"2009",NA,2009,NA,2009,NA
"0292240260001",1,0,"2008",NA,2008,NA,2008,NA
"0292260290020",1,0,"2007",NA,2007,NA,2007,NA
"0292280330005",1,0,"2007",NA,2007,NA,2007,NA
"0292340450006",1,0,"2011",NA,2011,NA,2011,NA
"0292390550013",1,0,"2006",NA,2006,NA,2006,NA
"0292620000008",1,0,"2010",NA,2010,NA,2010,NA
"0292620000010",1,0,"2010",NA,2010,NA,2010,NA
"0292640000008",1,0,"2010",NA,2010,NA,2010,NA
"0292650000007",1,0,"2008",NA,2008,NA,2008,NA
"0292660000006",1,0,"2012",NA,2012,NA,2012,NA
"0300010000145",0,1,NA,"2009",NA,2009,NA,2009
"0300120000007",4,0,"2013",NA,2013,NA,2013,NA
"0300130000004",1,0,"2015",NA,2015,NA,2015,NA
"0300130000005",1,0,"2015",NA,2015,NA,2015,NA
"0300130000011",1,0,"2015",NA,2015,NA,2015,NA
"0300150000004",0,14,NA,"2009",NA,2009,NA,2009
"0300170020025",1,0,"2014",NA,2014,NA,2014,NA
"0300170040003",0,1,NA,"2009",NA,2009,NA,2009
"0300170040016",1,0,"2008",NA,2008,NA,2008,NA
"0300170050018",1,0,"2013",NA,2013,NA,2013,NA
"0300170050023",1,0,"2005",NA,2005,NA,2005,NA
"0300170060001",1,0,"2006",NA,2006,NA,2006,NA
"0300170080005",1,0,"2012",NA,2012,NA,2012,NA
"0300170100014",1,0,"2006",NA,2006,NA,2006,NA
"0300170100019",1,0,"2010",NA,2010,NA,2010,NA
"0300170120018",1,0,"2015",NA,2015,NA,2015,NA
"0300170120041",1,0,"2009",NA,2009,NA,2009,NA
"0300170120049",1,0,"2009",NA,2009,NA,2009,NA
"0300170130025",1,0,"2012",NA,2012,NA,2012,NA
"0300170160007",1,0,"2013",NA,2013,NA,2013,NA
"0300170170020",1,0,"2013",NA,2013,NA,2013,NA
"0300170180024",1,0,"2013",NA,2013,NA,2013,NA
"0300170190020",1,0,"2011",NA,2011,NA,2011,NA
"0300170190027",1,0,"2010",NA,2010,NA,2010,NA
"0300170190092",0,1,NA,"2009",NA,2009,NA,2009
"0300170200001",0,1,NA,"2013",NA,2013,NA,2013
"0300170200036",1,0,"2006",NA,2006,NA,2006,NA
"0300170200054",1,0,"2006",NA,2006,NA,2006,NA
"0300170210005",1,0,"2009",NA,2009,NA,2009,NA
"0300170210016",1,0,"2006",NA,2006,NA,2006,NA
"0300170210017",1,0,"2009",NA,2009,NA,2009,NA
"0300170220020",1,0,"2006",NA,2006,NA,2006,NA
"0300170220022",1,0,"2006",NA,2006,NA,2006,NA
"0300170230009",1,0,"2006",NA,2006,NA,2006,NA
"0300180010005",1,0,"2006",NA,2006,NA,2006,NA
"0300180010041",1,0,"2010",NA,2010,NA,2010,NA
"0300180010051",1,0,"2009",NA,2009,NA,2009,NA
"0300180030022",1,0,"2010",NA,2010,NA,2010,NA
"0300180030037",1,0,"2013",NA,2013,NA,2013,NA
"0300180080001",1,0,"2006",NA,2006,NA,2006,NA
"0300180080017",1,0,"2006",NA,2006,NA,2006,NA
"0300180100005",1,0,"2006",NA,2006,NA,2006,NA
"0300180110007",1,0,"2006",NA,2006,NA,2006,NA
"0300180110011",1,0,"2009",NA,2009,NA,2009,NA
"0300180140006",1,0,"2006",NA,2006,NA,2006,NA
"0300180140020",1,0,"2009",NA,2009,NA,2009,NA
"0300180150008",1,0,"2006",NA,2006,NA,2006,NA
"0300180150009",1,0,"2012",NA,2012,NA,2012,NA
"0300180160011",1,0,"2012",NA,2012,NA,2012,NA
"0300180180018",1,0,"2016",NA,2016,NA,2016,NA
"0300180180028",2,0,"2012, 2013",NA,2012,NA,2013,NA
"0300180180029",1,0,"2013",NA,2013,NA,2013,NA
"0300180190013",1,0,"2006",NA,2006,NA,2006,NA
"0300180220026",1,0,"2015",NA,2015,NA,2015,NA
"0300180220030",1,0,"2015",NA,2015,NA,2015,NA
"0300180290007",1,0,"2008",NA,2008,NA,2008,NA
"0300180310020",1,0,"2006",NA,2006,NA,2006,NA
"0300180320003",1,0,"2014",NA,2014,NA,2014,NA
"0300180350004",1,0,"2006",NA,2006,NA,2006,NA
"0300180370008",1,0,"2011",NA,2011,NA,2011,NA
"0300180400020",1,0,"2010",NA,2010,NA,2010,NA
"0300180400044",1,0,"2013",NA,2013,NA,2013,NA
"0300180410001",1,0,"2006",NA,2006,NA,2006,NA
"0300180440018",1,0,"2013",NA,2013,NA,2013,NA
"0300180450007",1,0,"2012",NA,2012,NA,2012,NA
"0300180460021",1,0,"2011",NA,2011,NA,2011,NA
"0300180470013",1,0,"2015",NA,2015,NA,2015,NA
"0300200040006",1,0,"2009",NA,2009,NA,2009,NA
"0300210050002",1,0,"2015",NA,2015,NA,2015,NA
"0300230100014",1,0,"2013",NA,2013,NA,2013,NA
"0300290000008",0,1,NA,"2011",NA,2011,NA,2011
"0300410000007",2,0,"2007, 2012",NA,2007,NA,2012,NA
"0300410000008",1,0,"2010",NA,2010,NA,2010,NA
"0300430000011",1,0,"2011",NA,2011,NA,2011,NA
"0300470000010",1,0,"2010",NA,2010,NA,2010,NA
"0300490010005",1,0,"2007",NA,2007,NA,2007,NA
"0300490010010",1,0,"2006",NA,2006,NA,2006,NA
"0300490020029",1,0,"2007",NA,2007,NA,2007,NA
"0300490020043",1,0,"2013",NA,2013,NA,2013,NA
"0300490020044",1,0,"2013",NA,2013,NA,2013,NA
"0300490020045",1,0,"2013",NA,2013,NA,2013,NA
"0300500030016",1,0,"2015",NA,2015,NA,2015,NA
"0300500030023",2,0,"2016",NA,2016,NA,2016,NA
"0300500030034",1,0,"2015",NA,2015,NA,2015,NA
"0300500030035",1,0,"2012",NA,2012,NA,2012,NA
"0300500030036",1,0,"2012",NA,2012,NA,2012,NA
"0300500030048",2,0,"2013, 2014",NA,2013,NA,2014,NA
"0300500030049",2,0,"2013, 2014",NA,2013,NA,2014,NA
"0300500040008",1,0,"2007",NA,2007,NA,2007,NA
"0300500040013",1,0,"2014",NA,2014,NA,2014,NA
"0300500040030",1,0,"2013",NA,2013,NA,2013,NA
"0300500040032",1,0,"2014",NA,2014,NA,2014,NA
"0300500040034",1,0,"2014",NA,2014,NA,2014,NA
"0300500040102",1,0,"2012",NA,2012,NA,2012,NA
"0300500040103",1,0,"2012",NA,2012,NA,2012,NA
"0300500040106",1,0,"2013",NA,2013,NA,2013,NA
"0300510050006",1,0,"2010",NA,2010,NA,2010,NA
"0300510050010",2,0,"2010, 2015",NA,2010,NA,2015,NA
"0300510050012",1,0,"2015",NA,2015,NA,2015,NA
"0300510060021",1,0,"2007",NA,2007,NA,2007,NA
"0300510060025",1,0,"2006",NA,2006,NA,2006,NA
"0300510060032",1,0,"2006",NA,2006,NA,2006,NA
"0300510060035",1,0,"2009",NA,2009,NA,2009,NA
"0300510060044",1,0,"2006",NA,2006,NA,2006,NA
"0300510060045",1,0,"2006",NA,2006,NA,2006,NA
"0300510060046",1,0,"2009",NA,2009,NA,2009,NA
"0300520070015",1,0,"2014",NA,2014,NA,2014,NA
"0300520070021",1,0,"2015",NA,2015,NA,2015,NA
"0300520070023",1,0,"2015",NA,2015,NA,2015,NA
"0300520070032",1,0,"2008",NA,2008,NA,2008,NA
"0300520070040",1,0,"2008",NA,2008,NA,2008,NA
"0300520070041",1,0,"2014",NA,2014,NA,2014,NA
"0300520080013",1,0,"2015",NA,2015,NA,2015,NA
"0300520080015",1,0,"2011",NA,2011,NA,2011,NA
"0300530090032",1,0,"2009",NA,2009,NA,2009,NA
"0300530090077",1,0,"2006",NA,2006,NA,2006,NA
"0300530090078",1,0,"2006",NA,2006,NA,2006,NA
"0300530100006",1,0,"2012",NA,2012,NA,2012,NA
"0300530100033",1,0,"2013",NA,2013,NA,2013,NA
"0300530100045",1,0,"2015",NA,2015,NA,2015,NA
"0300530100051",1,0,"2011",NA,2011,NA,2011,NA
"0300530100052",2,0,"2011",NA,2011,NA,2011,NA
"0300540120040",1,0,"2015",NA,2015,NA,2015,NA
"0300550000023",1,0,"2006",NA,2006,NA,2006,NA
"0300560000017",1,0,"2006",NA,2006,NA,2006,NA
"0300570000018",1,0,"2009",NA,2009,NA,2009,NA
"0300570000035",1,0,"2006",NA,2006,NA,2006,NA
"0300570000067",1,0,"2009",NA,2009,NA,2009,NA
"0300580000023",1,0,"2009",NA,2009,NA,2009,NA
"0300590000035",1,0,"2008",NA,2008,NA,2008,NA
"0300590000054",1,0,"2013",NA,2013,NA,2013,NA
"0300590000055",1,0,"2013",NA,2013,NA,2013,NA
"0300600000007",1,0,"2007",NA,2007,NA,2007,NA
"0300610000037",1,0,"2008",NA,2008,NA,2008,NA
"0300610000047",1,0,"2008",NA,2008,NA,2008,NA
"0300610000048",1,0,"2008",NA,2008,NA,2008,NA
"0300610000049",1,0,"2013",NA,2013,NA,2013,NA
"0300610000050",1,0,"2013",NA,2013,NA,2013,NA
"0300620000050",3,0,"2013",NA,2013,NA,2013,NA
"0300620000051",3,0,"2013",NA,2013,NA,2013,NA
"0300630000007",1,0,"2013",NA,2013,NA,2013,NA
"0300630000033",1,0,"2011",NA,2011,NA,2011,NA
"0300630000045",1,0,"2007",NA,2007,NA,2007,NA
"0300650000025",1,0,"2007",NA,2007,NA,2007,NA
"0300650000033",1,0,"2012",NA,2012,NA,2012,NA
"0300660000025",0,1,NA,"2013",NA,2013,NA,2013
"0300660000032",1,0,"2013",NA,2013,NA,2013,NA
"0300660000048",1,0,"2014",NA,2014,NA,2014,NA
"0300660000049",1,0,"2014",NA,2014,NA,2014,NA
"0300670000013",1,0,"2008",NA,2008,NA,2008,NA
"0300670000069",1,0,"2008",NA,2008,NA,2008,NA
"0300670000070",1,0,"2010",NA,2010,NA,2010,NA
"0300670000071",1,0,"2010",NA,2010,NA,2010,NA
"0300690000025",1,0,"2011",NA,2011,NA,2011,NA
"0300690000029",1,0,"2008",NA,2008,NA,2008,NA
"0300700000006",2,0,"2008",NA,2008,NA,2008,NA
"0300700000011",3,0,"2009",NA,2009,NA,2009,NA
"0300700000019",1,0,"2014",NA,2014,NA,2014,NA
"0300700000027",1,0,"2009",NA,2009,NA,2009,NA
"0300700000047",1,0,"2008",NA,2008,NA,2008,NA
"0300700000048",1,0,"2008",NA,2008,NA,2008,NA
"0300700000051",1,0,"2009",NA,2009,NA,2009,NA
"0300700000052",3,0,"2009",NA,2009,NA,2009,NA
"0300700000053",3,0,"2009",NA,2009,NA,2009,NA
"0300750000012",0,1,NA,"2013",NA,2013,NA,2013
"0300780000026",1,0,"2014",NA,2014,NA,2014,NA
"0300800000064",2,0,"2009",NA,2009,NA,2009,NA
"0300800000065",1,0,"2009",NA,2009,NA,2009,NA
"0300820000018",2,0,"2012",NA,2012,NA,2012,NA
"0300820000019",2,0,"2012",NA,2012,NA,2012,NA
"0300830000030",1,0,"2006",NA,2006,NA,2006,NA
"0300850000006",1,0,"2012",NA,2012,NA,2012,NA
"0301070000019",1,0,"2016",NA,2016,NA,2016,NA
"0301390000002",1,0,"2006",NA,2006,NA,2006,NA
"0301390000017",1,0,"2006",NA,2006,NA,2006,NA
"0301410000004",1,0,"2014",NA,2014,NA,2014,NA
"0301440000028",1,0,"2016",NA,2016,NA,2016,NA
"0301440000037",1,0,"2015",NA,2015,NA,2015,NA
"0301440000056",1,0,"2015",NA,2015,NA,2015,NA
"0301450000040",1,0,"2011",NA,2011,NA,2011,NA
"0301470000081",2,0,"2013",NA,2013,NA,2013,NA
"0301540000001",1,0,"2010",NA,2010,NA,2010,NA
"0301620000005",1,0,"2010",NA,2010,NA,2010,NA
"0301640040001",0,1,NA,"2008",NA,2008,NA,2008
"0301710180014",1,0,"2011",NA,2011,NA,2011,NA
"0301720190025",0,1,NA,"2012",NA,2012,NA,2012
"0302260080009",0,1,NA,"2014",NA,2014,NA,2014
"0302280120005",1,0,"2011",NA,2011,NA,2011,NA
"0302300050001",1,0,"2008",NA,2008,NA,2008,NA
"0302300060033",1,0,"2008",NA,2008,NA,2008,NA
"0302300070037",1,0,"2008",NA,2008,NA,2008,NA
"0302300070038",2,0,"2008, 2009",NA,2008,NA,2009,NA
"0302310100017",1,0,"2013",NA,2013,NA,2013,NA
"0302350220011",1,0,"2008",NA,2008,NA,2008,NA
"0302360250010",2,0,"2016",NA,2016,NA,2016,NA
"0302400360011",0,6,NA,"2009",NA,2009,NA,2009
"0302450000007",0,2,NA,"2011",NA,2011,NA,2011
"0302450000008",1,0,"2014",NA,2014,NA,2014,NA
"0302460000006",1,0,"2013",NA,2013,NA,2013,NA
"0302470000006",1,0,"2012",NA,2012,NA,2012,NA
"0302480000004",1,0,"2009",NA,2009,NA,2009,NA
"0302630000018",1,0,"2008",NA,2008,NA,2008,NA
"0302650000008",1,1,"2014","2014",2014,2014,2014,2014
"0302660000006",0,1,NA,"2016",NA,2016,NA,2016
"0302810070009",1,0,"2011",NA,2011,NA,2011,NA
"0310010000001",3,0,"2014",NA,2014,NA,2014,NA
"0310020000008",0,1,NA,"2015",NA,2015,NA,2015
"0310020000011",0,1,NA,"2011",NA,2011,NA,2011
"0310040000008",1,0,"2011",NA,2011,NA,2011,NA
"0310060000007",1,0,"2008",NA,2008,NA,2008,NA
"0310140000006",1,0,"2010",NA,2010,NA,2010,NA
"0310140000008",1,0,"2012",NA,2012,NA,2012,NA
"0310170000004",1,0,"2009",NA,2009,NA,2009,NA
"0310220000012",1,0,"2013",NA,2013,NA,2013,NA
"0310310000010",0,1,NA,"2013",NA,2013,NA,2013
"0310420000002",1,0,"2012",NA,2012,NA,2012,NA
"0310470000012",1,0,"2015",NA,2015,NA,2015,NA
"0310480000006",1,0,"2009",NA,2009,NA,2009,NA
"0310500000006",1,0,"2013",NA,2013,NA,2013,NA
"0310500000012",1,0,"2013",NA,2013,NA,2013,NA
"0310540000011",1,0,"2008",NA,2008,NA,2008,NA
"0310560000005",1,0,"2013",NA,2013,NA,2013,NA
"0310600000006",1,0,"2011",NA,2011,NA,2011,NA
"0310620000011",1,0,"2011",NA,2011,NA,2011,NA
"0310630000002",1,0,"2006",NA,2006,NA,2006,NA
"0310630000004",1,0,"2007",NA,2007,NA,2007,NA
"0310630000013",1,0,"2007",NA,2007,NA,2007,NA
"0310640000005",1,0,"2014",NA,2014,NA,2014,NA
"0310660000004",1,0,"2013",NA,2013,NA,2013,NA
"0310690000009",1,0,"2009",NA,2009,NA,2009,NA
"0310710000001",1,0,"2013",NA,2013,NA,2013,NA
